system:index,0_pr,0_year,1_pr,1_year,2_pr,2_year,3_pr,3_year,4_pr,4_year,5_pr,5_year,6_pr,6_year,7_pr,7_year,8_pr,8_year,9_pr,9_year,10_pr,10_year,11_pr,11_year,12_pr,12_year,13_pr,13_year,14_pr,14_year,15_pr,15_year,lat,long,newfire,newfire_yr,oldfire,oldfire_yr,reburn,.geo
00000000000000000938_0,2485.5933,2003,2348.06,2004,2210.9348,2005,3045.9402,2006,2509.2004,2007,2640.8662,2008,2502.3303,2009,2654.976,2010,2782.9514,2011,2600.874,2012,2476.1711,2013,1623.5028,2014,2123.024,2015,2986.305,2016,4169.1724,2017,2310.5,2018,42.4223892,-123.9909666,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000b74_0,2389.8066,2003,2300.8652,2004,2095.6714,2005,2908.6062,2006,2386.5544,2007,2376.9548,2008,2249.2964,2009,2463.7993,2010,2614.0579,2011,2462.7695,2012,2371.2607,2013,1555.82,2014,2003.2665,2015,2843.3337,2016,3934.1353,2017,2147.5,2018,42.3908308,-123.9283423,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000b0e_0,2362.5735,2003,2289.0432,2004,2058.2485,2005,3005.177,2006,2385.4856,2007,2312.822,2008,2127.2217,2009,2358.4143,2010,2509.806,2011,2382.6575,2012,2269.1958,2013,1454.5784,2014,1938.3428,2015,2830.9172,2016,3988.45,2017,2026.3,2018,42.4365871,-123.8566139,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
0000000000000000014d_0,2091.1042,2003,1959.1036,2004,1769.1464,2005,2792.8457,2006,2059.007,2007,1933.2227,2008,1687.5499,2009,2035.4562,2010,2260.347,2011,2155.7188,2012,2050.6853,2013,1248.3462,2014,1645.2913,2015,2436.98,2016,3381.0112,2017,1698.7,2018,42.4881077,-123.7858681,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
0000000000000000018d_0,2457.38,2003,2496.147,2004,2233.2817,2005,3274.8843,2006,2634.2017,2007,2367.7078,2008,2192.8079,2009,2607.3105,2010,2848.7727,2011,2650.4233,2012,2585.0522,2013,1609.6776,2014,2124.1099,2015,3056.004,2016,4386.5425,2017,2092,2018,42.4319673,-123.8272417,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000b89_0,2250.646,2003,2088.7053,2004,1897.9458,2005,2695.6074,2006,2154.988,2007,2333.7876,2008,2178.8352,2009,2312.288,2010,2424.5374,2011,2270.0637,2012,2111.11,2013,1395.6771,2014,1842.7396,2015,2622.1042,2016,3611.064,2017,2000.7999,2018,42.422775,-124.018536,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
000000000000000007ea_0,2662.9314,2003,2511.7031,2004,2344.7026,2005,3145.0742,2006,2631.208,2007,2658.4822,2008,2604.0745,2009,2786.4033,2010,2932.297,2011,2760.8274,2012,2698.2524,2013,1754.9951,2014,2263.0989,2015,3119.6985,2016,4342.2275,2017,2348.1,2018,42.4064128,-123.9886894,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000e8a_0,2548.365,2003,2477.9705,2004,2242.63,2005,3181.6047,2006,2605.9136,2007,2567.048,2008,2454.8677,2009,2656.8564,2010,2789.2588,2011,2630.1924,2012,2487.7341,2013,1636.4606,2014,2141.4216,2015,3068.857,2016,4374.578,2017,2355.7,2018,42.4561463,-123.8774986,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000a00_0,3032.585,2003,2698.5833,2004,2705.0886,2005,3533.6873,2006,2890.3,2007,3049.3723,2008,2850.1238,2009,3197.8206,2010,3423.4463,2011,3208.2964,2012,3077.2505,2013,2026.0668,2014,2600.8367,2015,3544.569,2016,4912.7544,2017,2687.9,2018,42.4497394,-124.0381479,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
0000000000000000082e_0,3270.886,2003,2928.6736,2004,2711.1165,2005,3832.8318,2006,3047.5796,2007,3371.2515,2008,3405.0984,2009,3452.0645,2010,3788.9316,2011,3621.988,2012,3593.9111,2013,2358.558,2014,2856.789,2015,3657.6167,2016,5052.5693,2017,2766.5,2018,42.4014846,-124.1193604,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
0000000000000000067e_0,1831.389,2003,1621.7659,2004,1434.1448,2005,2446.817,2006,1765.9015,2007,1492.8452,2008,1451.697,2009,1665.5392,2010,1807.9756,2011,1616.9442,2012,1568.9601,2013,958.50055,2014,1313.6588,2015,2093.493,2016,2917.657,2017,1376.9,2018,42.319074,-123.7841331,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000521_0,2330.671,2003,2318.8608,2004,2006.1213,2005,2961.1292,2006,2435.1177,2007,2219.6848,2008,2089.6235,2009,2462.6707,2010,2660.548,2011,2403.6982,2012,2362.375,2013,1446.262,2014,1944.8944,2015,2859.0532,2016,4028.1252,2017,2093.5,2018,42.3421558,-123.8580515,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000e8c_0,2457.38,2003,2496.147,2004,2233.2817,2005,3274.8843,2006,2634.2017,2007,2367.7078,2008,2192.8079,2009,2607.3105,2010,2848.7727,2011,2650.4233,2012,2585.0522,2013,1609.6776,2014,2124.1099,2015,3056.004,2016,4386.5425,2017,2092,2018,42.4430069,-123.8177197,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
000000000000000000c3_0,2186.595,2003,2097.0408,2004,1877.2743,2005,2701.966,2006,2160.4646,2007,2066.298,2008,1930.3872,2009,2163.6914,2010,2318.7012,2011,2182.872,2012,2079.4067,2013,1357.3304,2014,1766.2618,2015,2563.793,2016,3556.0254,2017,1961,2018,42.3936549,-123.8965941,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000d88_0,2485.5933,2003,2348.06,2004,2210.9348,2005,3045.9402,2006,2509.2004,2007,2640.8662,2008,2502.3303,2009,2654.976,2010,2782.9514,2011,2600.874,2012,2476.1711,2013,1623.5028,2014,2123.024,2015,2986.305,2016,4169.1724,2017,2310.5,2018,42.4255991,-123.9669551,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
0000000000000000025b_0,2250.646,2003,2088.7053,2004,1897.9458,2005,2695.6074,2006,2154.988,2007,2333.7876,2008,2178.8352,2009,2312.288,2010,2424.5374,2011,2270.0637,2012,2111.11,2013,1395.6771,2014,1842.7396,2015,2622.1042,2016,3611.064,2017,2000.7999,2018,42.4610917,-124.004211,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
000000000000000000be_0,2718.401,2003,2600.8306,2004,2483.0178,2005,3475.7888,2006,2818.8218,2007,2837.7202,2008,2661.4753,2009,2900.3962,2010,3005.8342,2011,2800.2986,2012,2630.3672,2013,1764.5244,2014,2296.439,2015,3350.4207,2016,4692.829,2017,2443.2,2018,42.5147078,-123.8869388,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
000000000000000006ce_0,2718.401,2003,2600.8306,2004,2483.0178,2005,3475.7888,2006,2818.8218,2007,2837.7202,2008,2661.4753,2009,2900.3962,2010,3005.8342,2011,2800.2986,2012,2630.3672,2013,1764.5244,2014,2296.439,2015,3350.4207,2016,4692.829,2017,2443.2,2018,42.5225203,-123.8720863,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000a4e_0,1956.3965,2003,1752.6648,2004,1545.1167,2005,2589.5923,2006,1913.0743,2007,1611.9935,2008,1610.1195,2009,1868.5498,2010,1979.014,2011,1762.4255,2012,1709.4023,2013,1048.0817,2014,1433.7294,2015,2260.015,2016,3216.6807,2017,1483.6,2018,42.2764029,-123.7490095,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000292_0,2548.365,2003,2477.9705,2004,2242.63,2005,3181.6047,2006,2605.9136,2007,2567.048,2008,2454.8677,2009,2656.8564,2010,2789.2588,2011,2630.1924,2012,2487.7341,2013,1636.4606,2014,2141.4216,2015,3068.857,2016,4374.578,2017,2355.7,2018,42.4276989,-123.9039372,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000cff_0,2485.5933,2003,2348.06,2004,2210.9348,2005,3045.9402,2006,2509.2004,2007,2640.8662,2008,2502.3303,2009,2654.976,2010,2782.9514,2011,2600.874,2012,2476.1711,2013,1623.5028,2014,2123.024,2015,2986.305,2016,4169.1724,2017,2310.5,2018,42.4496835,-123.9563045,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
0000000000000000026f_0,2718.401,2003,2600.8306,2004,2483.0178,2005,3475.7888,2006,2818.8218,2007,2837.7202,2008,2661.4753,2009,2900.3962,2010,3005.8342,2011,2800.2986,2012,2630.3672,2013,1764.5244,2014,2296.439,2015,3350.4207,2016,4692.829,2017,2443.2,2018,42.5064923,-123.8904359,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000b87_0,1956.3965,2003,1752.6648,2004,1545.1167,2005,2589.5923,2006,1913.0743,2007,1611.9935,2008,1610.1195,2009,1868.5498,2010,1979.014,2011,1762.4255,2012,1709.4023,2013,1048.0817,2014,1433.7294,2015,2260.015,2016,3216.6807,2017,1483.6,2018,42.2952464,-123.7826779,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
000000000000000001f2_0,2562.0437,2003,2500.5728,2004,2304.4858,2005,3284.6538,2006,2645.139,2007,2549.4436,2008,2279.4148,2009,2649.5273,2010,2797.618,2011,2636.2925,2012,2489.4915,2013,1631.7173,2014,2142.0996,2015,3095.967,2016,4262.0225,2017,2239.2,2018,42.5246201,-123.860117,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000d9d_0,2548.365,2003,2477.9705,2004,2242.63,2005,3181.6047,2006,2605.9136,2007,2567.048,2008,2454.8677,2009,2656.8564,2010,2789.2588,2011,2630.1924,2012,2487.7341,2013,1636.4606,2014,2141.4216,2015,3068.857,2016,4374.578,2017,2355.7,2018,42.4415411,-123.9045335,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
000000000000000006ae_0,3234.1733,2003,2987.8657,2004,3129.5974,2005,4049.8298,2006,3362.482,2007,3365.4739,2008,3051.541,2009,3465.6606,2010,3549.6396,2011,3314.4336,2012,3055.378,2013,2137.6711,2014,2741.7522,2015,3904.8303,2016,5516.5317,2017,2996.9,2018,42.5597527,-123.8949222,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000433_0,2338.5027,2003,2288.176,2004,2046.645,2005,3042.9373,2006,2396.979,2007,2224.8853,2008,1977.9327,2009,2316.3667,2010,2549.2583,2011,2422.1426,2012,2305.3948,2013,1469.2035,2014,1924.3174,2015,2773.8782,2016,3856.8643,2017,1965.4,2018,42.4869632,-123.8170573,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
000000000000000001d2_0,2562.0437,2003,2500.5728,2004,2304.4858,2005,3284.6538,2006,2645.139,2007,2549.4436,2008,2279.4148,2009,2649.5273,2010,2797.618,2011,2636.2925,2012,2489.4915,2013,1631.7173,2014,2142.0996,2015,3095.967,2016,4262.0225,2017,2239.2,2018,42.5146906,-123.8647397,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000934_0,2485.5933,2003,2348.06,2004,2210.9348,2005,3045.9402,2006,2509.2004,2007,2640.8662,2008,2502.3303,2009,2654.976,2010,2782.9514,2011,2600.874,2012,2476.1711,2013,1623.5028,2014,2123.024,2015,2986.305,2016,4169.1724,2017,2310.5,2018,42.4212748,-123.9769,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000a3e_0,2709.0984,2003,2681.108,2004,2380.5818,2005,3214.9775,2006,2748.1118,2007,2605.8794,2008,2427.3787,2009,2865.9834,2010,3095.382,2011,2852.9192,2012,2753.0066,2013,1764.1658,2014,2324.486,2015,3318.1414,2016,4647.5967,2017,2505.2,2018,42.3704957,-123.9095138,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
0000000000000000084e_0,2389.8066,2003,2300.8652,2004,2095.6714,2005,2908.6062,2006,2386.5544,2007,2376.9548,2008,2249.2964,2009,2463.7993,2010,2614.0579,2011,2462.7695,2012,2371.2607,2013,1555.82,2014,2003.2665,2015,2843.3337,2016,3934.1353,2017,2147.5,2018,42.4188021,-123.923351,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000a0a_0,2330.671,2003,2318.8608,2004,2006.1213,2005,2961.1292,2006,2435.1177,2007,2219.6848,2008,2089.6235,2009,2462.6707,2010,2660.548,2011,2403.6982,2012,2362.375,2013,1446.262,2014,1944.8944,2015,2859.0532,2016,4028.1252,2017,2093.5,2018,42.3694544,-123.8588046,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
0000000000000000050b_0,3270.886,2003,2928.6736,2004,2711.1165,2005,3832.8318,2006,3047.5796,2007,3371.2515,2008,3405.0984,2009,3452.0645,2010,3788.9316,2011,3621.988,2012,3593.9111,2013,2358.558,2014,2856.789,2015,3657.6167,2016,5052.5693,2017,2766.5,2018,42.4060399,-124.1040073,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000084_0,2485.5933,2003,2348.06,2004,2210.9348,2005,3045.9402,2006,2509.2004,2007,2640.8662,2008,2502.3303,2009,2654.976,2010,2782.9514,2011,2600.874,2012,2476.1711,2013,1623.5028,2014,2123.024,2015,2986.305,2016,4169.1724,2017,2310.5,2018,42.4518435,-123.9780567,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
000000000000000003d8_0,2186.595,2003,2097.0408,2004,1877.2743,2005,2701.966,2006,2160.4646,2007,2066.298,2008,1930.3872,2009,2163.6914,2010,2318.7012,2011,2182.872,2012,2079.4067,2013,1357.3304,2014,1766.2618,2015,2563.793,2016,3556.0254,2017,1961,2018,42.3903676,-123.8996902,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000972_0,2548.365,2003,2477.9705,2004,2242.63,2005,3181.6047,2006,2605.9136,2007,2567.048,2008,2454.8677,2009,2656.8564,2010,2789.2588,2011,2630.1924,2012,2487.7341,2013,1636.4606,2014,2141.4216,2015,3068.857,2016,4374.578,2017,2355.7,2018,42.4574917,-123.8827003,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000c30_0,2338.5027,2003,2288.176,2004,2046.645,2005,3042.9373,2006,2396.979,2007,2224.8853,2008,1977.9327,2009,2316.3667,2010,2549.2583,2011,2422.1426,2012,2305.3948,2013,1469.2035,2014,1924.3174,2015,2773.8782,2016,3856.8643,2017,1965.4,2018,42.4684969,-123.7950891,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000ce0_0,2330.671,2003,2318.8608,2004,2006.1213,2005,2961.1292,2006,2435.1177,2007,2219.6848,2008,2089.6235,2009,2462.6707,2010,2660.548,2011,2403.6982,2012,2362.375,2013,1446.262,2014,1944.8944,2015,2859.0532,2016,4028.1252,2017,2093.5,2018,42.3651731,-123.839863,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
0000000000000000059f_0,3125.3044,2003,2917.5369,2004,3024.2427,2005,3801.3606,2006,3200.3005,2007,3194.202,2008,3007.022,2009,3282.112,2010,3400.5232,2011,3238.064,2012,3049.9707,2013,2163.2131,2014,2675.03,2015,3707.4622,2016,5370.035,2017,2836.2,2018,42.5349053,-123.9166898,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
0000000000000000081e_0,2250.646,2003,2088.7053,2004,1897.9458,2005,2695.6074,2006,2154.988,2007,2333.7876,2008,2178.8352,2009,2312.288,2010,2424.5374,2011,2270.0637,2012,2111.11,2013,1395.6771,2014,1842.7396,2015,2622.1042,2016,3611.064,2017,2000.7999,2018,42.4531846,-124.0187726,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
000000000000000000a8_0,1800.2174,2003,1561.4988,2004,1380.9116,2005,2429.2476,2006,1741.064,2007,1437.5422,2008,1473.9634,2009,1607.8014,2010,1737.9777,2011,1491.6134,2012,1522.8763,2013,932.8137,2014,1236.1515,2015,2112.2598,2016,2962.762,2017,1358.5,2018,42.2866451,-123.6540678,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000bd6_0,2267.8003,2003,2194.9287,2004,1996.2811,2005,2996.5193,2006,2317.934,2007,2134.264,2008,1855.6965,2009,2253.9578,2010,2482.988,2011,2340.4302,2012,2248.0112,2013,1426.9644,2014,1874.9387,2015,2618.4666,2016,3686.926,2017,1897.6,2018,42.5270713,-123.8260824,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
000000000000000003fe_0,2364.8665,2003,2308.3145,2004,2013.5613,2005,3011.43,2006,2391.9668,2007,2186.9338,2008,2017.23,2009,2275.1687,2010,2497.888,2011,2376.4775,2012,2260.255,2013,1460.8738,2014,1926.1168,2015,2802.1409,2016,3943.9077,2017,2079.7,2018,42.4024055,-123.830203,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000131_0,2057.402,2003,1822.4829,2004,1586.2236,2005,2795.7815,2006,2024.5968,2007,1650.5366,2008,1720.9937,2009,1888.1298,2010,1996.096,2011,1764.6206,2012,1729.3436,2013,1056.8171,2014,1453.2728,2015,2371.7449,2016,3244.5203,2017,1531.3,2018,42.2603276,-123.7141519,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
000000000000000001ff_0,2457.38,2003,2496.147,2004,2233.2817,2005,3274.8843,2006,2634.2017,2007,2367.7078,2008,2192.8079,2009,2607.3105,2010,2848.7727,2011,2650.4233,2012,2585.0522,2013,1609.6776,2014,2124.1099,2015,3056.004,2016,4386.5425,2017,2092,2018,42.4247716,-123.7939347,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000721_0,2014.1451,2003,1895.344,2004,1740.929,2005,2750.9373,2006,2040.4044,2007,1808.8385,2008,1578.2704,2009,1979.2751,2010,2229.9072,2011,2095.6104,2012,2050.7163,2013,1231.135,2014,1636.2568,2015,2326.277,2016,3287.5264,2017,1658.8,2018,42.5121147,-123.7493444,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000b5a_0,1818.434,2003,1583.0448,2004,1407.9722,2005,2441.9177,2006,1751.6608,2007,1466.5183,2008,1501.0173,2009,1652.8966,2010,1730.2776,2011,1528.5132,2012,1538.388,2013,922.9651,2014,1252.9956,2015,2060.5042,2016,2869.9722,2017,1356.8,2018,42.2805982,-123.6922023,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000144_0,2364.8665,2003,2308.3145,2004,2013.5613,2005,3011.43,2006,2391.9668,2007,2186.9338,2008,2017.23,2009,2275.1687,2010,2497.888,2011,2376.4775,2012,2260.255,2013,1460.8738,2014,1926.1168,2015,2802.1409,2016,3943.9077,2017,2079.7,2018,42.3807594,-123.8549641,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
000000000000000009cb_0,2217.6926,2003,2130.0327,2004,1822.9536,2005,2804.5254,2006,2240.0408,2007,1957.3492,2008,1937.7019,2009,2303.2415,2010,2405.0847,2011,2111.0598,2012,2090.0396,2013,1268.923,2014,1709.8776,2015,2617.9385,2016,3735.0996,2017,1844.7,2018,42.30404,-123.7933695,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000d05_0,1910.3491,2003,1682.9673,2004,1471.2264,2005,2568.2112,2006,1849.3615,2007,1560.2654,2008,1532.8794,2009,1721.3779,2010,1870.3529,2011,1667.4546,2012,1624.4603,2013,985.0185,2014,1352.6509,2015,2213.32,2016,3006.0164,2017,1413.4,2018,42.3114968,-123.7334618,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000744_0,1800.2174,2003,1561.4988,2004,1380.9116,2005,2429.2476,2006,1741.064,2007,1437.5422,2008,1473.9634,2009,1607.8014,2010,1737.9777,2011,1491.6134,2012,1522.8763,2013,932.8137,2014,1236.1515,2015,2112.2598,2016,2962.762,2017,1358.5,2018,42.2834395,-123.6595016,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000e56_0,2525.0095,2003,2361.534,2004,2284.0144,2005,3018.9656,2006,2510.5989,2007,2687.4263,2008,2591.8022,2009,2727.7876,2010,2803.286,2011,2622.5173,2012,2466.3083,2013,1619.0446,2014,2140.5015,2015,3024.061,2016,4247.9624,2017,2353.5,2018,42.4719894,-123.9874588,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
0000000000000000095b_0,2718.401,2003,2600.8306,2004,2483.0178,2005,3475.7888,2006,2818.8218,2007,2837.7202,2008,2661.4753,2009,2900.3962,2010,3005.8342,2011,2800.2986,2012,2630.3672,2013,1764.5244,2014,2296.439,2015,3350.4207,2016,4692.829,2017,2443.2,2018,42.5110519,-123.9051281,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
000000000000000004df_0,2338.5027,2003,2288.176,2004,2046.645,2005,3042.9373,2006,2396.979,2007,2224.8853,2008,1977.9327,2009,2316.3667,2010,2549.2583,2011,2422.1426,2012,2305.3948,2013,1469.2035,2014,1924.3174,2015,2773.8782,2016,3856.8643,2017,1965.4,2018,42.492217,-123.8109575,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000a0e_0,2441.979,2003,2390.2842,2004,2070.501,2005,2982.684,2006,2461.1282,2007,2315.6584,2008,2208.9668,2009,2821.1667,2010,2780.4211,2011,2469.2136,2012,2506.1797,2013,1481.3201,2014,1988.816,2015,2903.3167,2016,4353.0845,2017,2088.6,2018,42.2855436,-123.7947327,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000dba_0,2441.979,2003,2390.2842,2004,2070.501,2005,2982.684,2006,2461.1282,2007,2315.6584,2008,2208.9668,2009,2821.1667,2010,2780.4211,2011,2469.2136,2012,2506.1797,2013,1481.3201,2014,1988.816,2015,2903.3167,2016,4353.0845,2017,2088.6,2018,42.2727771,-123.8147847,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000a79_0,2666.2292,2003,2576.0847,2004,2387.7964,2005,3306.4197,2006,2731.544,2007,2749.563,2008,2702.6096,2009,2875.3315,2010,3010.398,2011,2822.2546,2012,2687.4712,2013,1774.8695,2014,2299.0105,2015,3243.4695,2016,4578.197,2017,2502.2,2018,42.4492977,-123.9203137,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
000000000000000006e8_0,2362.5735,2003,2289.0432,2004,2058.2485,2005,3005.177,2006,2385.4856,2007,2312.822,2008,2127.2217,2009,2358.4143,2010,2509.806,2011,2382.6575,2012,2269.1958,2013,1454.5784,2014,1938.3428,2015,2830.9172,2016,3988.45,2017,2026.3,2018,42.4425093,-123.8415669,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000ab1_0,2666.2292,2003,2576.0847,2004,2387.7964,2005,3306.4197,2006,2731.544,2007,2749.563,2008,2702.6096,2009,2875.3315,2010,3010.398,2011,2822.2546,2012,2687.4712,2013,1774.8695,2014,2299.0105,2015,3243.4695,2016,4578.197,2017,2502.2,2018,42.4485863,-123.9301792,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000dad_0,2562.0437,2003,2500.5728,2004,2304.4858,2005,3284.6538,2006,2645.139,2007,2549.4436,2008,2279.4148,2009,2649.5273,2010,2797.618,2011,2636.2925,2012,2489.4915,2013,1631.7173,2014,2142.0996,2015,3095.967,2016,4262.0225,2017,2239.2,2018,42.5071091,-123.8342721,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000134_0,2364.8665,2003,2308.3145,2004,2013.5613,2005,3011.43,2006,2391.9668,2007,2186.9338,2008,2017.23,2009,2275.1687,2010,2497.888,2011,2376.4775,2012,2260.255,2013,1460.8738,2014,1926.1168,2015,2802.1409,2016,3943.9077,2017,2079.7,2018,42.4084051,-123.8672306,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
000000000000000000ca_0,2525.0095,2003,2361.534,2004,2284.0144,2005,3018.9656,2006,2510.5989,2007,2687.4263,2008,2591.8022,2009,2727.7876,2010,2803.286,2011,2622.5173,2012,2466.3083,2013,1619.0446,2014,2140.5015,2015,3024.061,2016,4247.9624,2017,2353.5,2018,42.4964424,-123.9655406,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000bf6_0,2364.8665,2003,2308.3145,2004,2013.5613,2005,3011.43,2006,2391.9668,2007,2186.9338,2008,2017.23,2009,2275.1687,2010,2497.888,2011,2376.4775,2012,2260.255,2013,1460.8738,2014,1926.1168,2015,2802.1409,2016,3943.9077,2017,2079.7,2018,42.3995255,-123.851664,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000e0a_0,2525.0095,2003,2361.534,2004,2284.0144,2005,3018.9656,2006,2510.5989,2007,2687.4263,2008,2591.8022,2009,2727.7876,2010,2803.286,2011,2622.5173,2012,2466.3083,2013,1619.0446,2014,2140.5015,2015,3024.061,2016,4247.9624,2017,2353.5,2018,42.4779847,-123.9789113,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000615_0,2526.3123,2003,2300.2146,2004,2271.2786,2005,2996.8635,2006,2448.171,2007,2558.882,2008,2438.9988,2009,2582.075,2010,2661.591,2011,2502.2483,2012,2338.4612,2013,1588.1262,2014,2055.928,2015,2894.1658,2016,4149.6084,2017,2227,2018,42.5394133,-123.9638449,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000892_0,1831.389,2003,1621.7659,2004,1434.1448,2005,2446.817,2006,1765.9015,2007,1492.8452,2008,1451.697,2009,1665.5392,2010,1807.9756,2011,1616.9442,2012,1568.9601,2013,958.50055,2014,1313.6588,2015,2093.493,2016,2917.657,2017,1376.9,2018,42.313948,-123.7507389,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
00000000000000000115_0,2186.595,2003,2097.0408,2004,1877.2743,2005,2701.966,2006,2160.4646,2007,2066.298,2008,1930.3872,2009,2163.6914,2010,2318.7012,2011,2182.872,2012,2079.4067,2013,1357.3304,2014,1766.2618,2015,2563.793,2016,3556.0254,2017,1961,2018,42.4094163,-123.8750011,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
0000000000000000081d_0,2441.979,2003,2390.2842,2004,2070.501,2005,2982.684,2006,2461.1282,2007,2315.6584,2008,2208.9668,2009,2821.1667,2010,2780.4211,2011,2469.2136,2012,2506.1797,2013,1481.3201,2014,1988.816,2015,2903.3167,2016,4353.0845,2017,2088.6,2018,42.290849,-123.8129388,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,
