aspect,chili,elevation,lat,long,newfire,newfire_yr,oldfire,oldfire_yr,reburn,slope,tpi,folded_aspect
102.25254,167,897,42.407177,-123.9745369,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,20.876322,136,102.25254
106.87192,150,1046,42.5609758,-123.9112975,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,21.326935,-109,106.87192
108.1792,193,964,42.3660233,-123.8500749,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,11.724837,78,108.1792
233.59462,189,443,42.4888805,-123.988183,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,6.2264247,22,126.40538
121.59914,163,713,42.4199736,-123.8607249,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,31.711323,33,121.59914
36.432865,166,543,42.3581893,-123.7502369,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,12.479656,-74,36.432865
343.48135,80,848,42.2534599,-123.7794451,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,34.693714,-47,16.51865
78.31174,119,664,42.367099,-123.885371,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,29.219938,12,78.31174
316.03677,82,412,42.4959816,-123.9061421,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,45.34278,-43,43.96323
228.4788,229,1179,42.4537307,-123.7911344,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,23.728142,90,131.5212
123.99408,179,300,42.3890879,-123.9071196,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,31.300049,-92,123.99408
228.45827,231,688,42.4086213,-123.8410889,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,23.719597,-4,131.54173
170.38806,236,1000,42.4295345,-124.0731143,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,27.716736,60,170.38806
273.51846,214,793,42.452569,-124.0392836,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,27.81364,73,86.48154
78.09087,127,522,42.4259646,-124.0293155,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,17.42067,53,78.09087
305.3466,156,927,42.5626597,-123.8398037,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,36.03641,-19,54.6534
248.84552,230,433,42.3755412,-123.8864166,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,26.262432,-53,111.15448
145.89545,208,386,42.4071254,-123.8572711,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,26.94432,-64,145.89545
115.13809,194,912,42.4909674,-123.7813878,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,14.9357,20,115.13809
123.6488,182,468,42.3038016,-123.7861286,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,27.738121,-19,123.6488
333.9155,187,745,42.4703454,-123.8012459,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,32.977406,39,26.0845
57.67131,121,745,42.4085396,-124.0655318,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,19.963177,86,57.67131
26.94468,114,436,42.4607501,-123.908067,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,23.548382,-73,26.94468
214.0667,144,604,42.3176481,-123.7179438,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,17.362448,-90,145.9333
29.74932,81,805,42.3744569,-123.8565481,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,39.997654,56,29.74932
237.14322,211,1287,42.428073,-124.0983218,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,11.797135,106,122.85678
293.93652,170,603,42.282494,-123.7827839,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,19.7525,14,66.06348
9.037503,135,951,42.2973861,-123.8199626,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,15.570567,1,9.037503
186.62007,227,682,42.3929017,-123.831678,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,29.699354,38,173.37993
90,139,745,42.5388149,-123.8798949,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,24.767002,-49,90
298.2311,167,567,42.4191504,-123.9918961,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,15.310824,24,61.7689
62.503525,91,258,42.4930371,-123.9745658,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.818447,-68,62.503525
180,248,459,42.4163177,-123.9299514,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,38.986313,9,180
47.71072,124,821,42.3502693,-123.8749218,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,21.052835,-22,47.71072
122.66795,156,1031,42.49161,-123.8134978,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,30.955458,75,122.66795
22.106874,173,225,42.3914531,-123.8429462,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,9.91083,-146,22.106874
262.6835,239,478,42.4152248,-123.994571,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,26.950993,-17,97.3165
247.38231,192,583,42.515026,-123.8713551,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,47.580547,-67,112.61769
202.97044,235,612,42.5015696,-123.922583,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,15.711849,64,157.02956
81.86851,102,585,42.4198833,-124.0661138,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,34.476307,-74,81.86851
348.02756,158,707,42.5370708,-123.9599533,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,27.902437,-28,11.97244
257.65735,239,837,42.3960901,-123.8295464,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,31.209011,35,102.34265
298.95422,178,452,42.4653312,-124.0387288,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,21.863518,-65,61.04578
147.84447,201,324,42.3924944,-123.9043757,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,28.16378,-22,147.84447
187.97546,248,498,42.4074295,-123.8711426,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,25.362373,25,172.02454
66.53551,152,1070,42.4446619,-123.9073288,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.12387,121,66.53551
107.869385,143,559,42.5306252,-123.8776685,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,36.448467,-69,107.869385
200.48657,245,662,42.4087749,-123.8431582,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,26.617298,-12,159.51343
156.81503,209,1267,42.4958096,-123.7354013,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,18.4997,67,156.81503
325.89557,127,291,42.4069921,-124.0176182,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,28.696358,-21,34.10443
165.75076,218,402,42.4113035,-123.9182976,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,14.961319,-92,165.75076
275.27246,202,496,42.4166218,-123.9938552,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,35.170197,49,84.72754
321.1789,124,993,42.5675621,-123.9007131,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,29.291904,-100,38.8211
330.54642,111,624,42.4513987,-123.8905433,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,24.045105,17,29.45358
216.97247,207,301,42.4400163,-124.0199933,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,10.33476,-54,143.02753
217.79742,223,779,42.5447715,-123.8228296,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,16.003187,-33,142.20258
208.80113,248,96,42.4900367,-124.007663,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,34.352535,-77,151.19887
291.19635,165,906,42.5387246,-123.951498,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,24.118727,12,68.80365
128.88976,215,969,42.3210245,-123.6521968,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,17.192444,9,128.88976
140.4955,200,735,42.4140631,-124.0882957,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,25.759357,-91,140.4955
80.16449,168,1058,42.5390631,-123.889739,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,20.759708,60,80.16449
0,179,142,42.4193771,-124.007417,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,5.547545,-78,0
304.3498,163,1247,42.4300481,-123.8070755,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,35.64934,73,55.6502
242.24442,144,495,42.5447586,-123.9583468,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,19.167465,-147,117.75558
206.93011,235,771,42.4214984,-123.8761163,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,23.545671,73,153.06989
50.965122,171,726,42.5163241,-123.8874206,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,29.486975,21,50.965122
140.55722,167,573,42.4368193,-124.0320186,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,30.409695,16,140.55722
124.69065,162,885,42.4101676,-124.0975958,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,23.104725,-67,124.69065
239.37614,228,903,42.2727353,-123.7422886,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,32.438507,-25,120.62386
105.04129,185,575,42.3550298,-123.7541116,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,14.009709,-47,105.04129
336.47787,141,1247,42.4001435,-123.8218053,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,26.304739,150,23.52213
63.778465,97,1040,42.3713963,-123.8563922,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,16.335617,149,63.778465
135.91788,189,659,42.4772014,-123.8267773,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,25.32502,-37,135.91788
285.45822,216,481,42.4864195,-124.0324952,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,20.021954,83,74.54178
121.82443,180,1219,42.5247921,-123.9056039,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,26.159014,43,121.82443
41.575047,142,338,42.3888127,-123.843126,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,32.109406,-76,41.575047
345.74228,101,779,42.4498598,-123.8384228,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,28.123238,90,14.25772
40.259304,159,251,42.435332,-124.0183407,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,9.631296,-22,40.259304
276.02292,184,310,42.3912682,-123.8951122,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,8.770317,-57,83.97708
224.08937,232,331,42.4932122,-123.9953786,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,25.327734,21,135.91063
134.53366,200,660,42.4481028,-124.0321609,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,24.779552,65,134.53366
113.4343,180,1211,42.5350902,-123.9006742,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.148163,34,113.4343
303.6497,124,455,42.4715016,-123.8720266,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,47.226677,-58,56.3503
346.52985,68,1380,42.545341,-123.9151618,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,40.3289,26,13.47015
92.916985,141,494,42.3667034,-123.9123927,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,32.464497,-110,92.916985
341.28403,153,896,42.4458783,-124.0449816,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,3.9110107,101,18.71597
224.595,254,578,42.4700788,-123.845421,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,45.007023,-59,135.405
233.56233,218,517,42.4150356,-123.916253,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,18.11056,-29,126.43767
161.33385,219,757,42.2658609,-123.7815577,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,18.866869,-67,161.33385
80.033264,144,1047,42.4334976,-123.9014925,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,25.063046,59,80.033264
193.25673,234,755,42.4220894,-123.9227507,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,20.932442,9,166.74327
294.2885,185,334,42.400439,-123.997607,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,23.407778,-50,65.7115
326.58197,36,189,42.4988346,-123.9546958,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,35.662544,-213,33.41803
222.97067,213,340,42.437766,-123.9971175,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,35.29657,-63,137.02933
292.85358,171,605,42.4760913,-123.9825284,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,26.572657,0,67.14642
349.07266,79,1009,42.2733478,-123.7246788,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,29.986431,82,10.92734
0,141,751,42.4356017,-123.9748174,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,10.096576,18,0
12.058287,126,680,42.3418775,-123.7936084,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,17.458729,50,12.058287
270,180,982,42.2523916,-123.773955,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,33.268623,-58,90
75.19185,137,1117,42.2498931,-123.8037341,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,17.572102,7,75.19185
250.8436,203,443,42.4223892,-123.9909666,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,21.53646,-106,109.1564
0,119,680,42.3908308,-123.9283423,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.032898,7,0
1.8928165,86,560,42.4365871,-123.8566139,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,33.586582,-86,1.8928165
208.47687,241,887,42.4881077,-123.7858681,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,32.804092,0,151.52313
348.73166,142,983,42.4319673,-123.8272417,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,29.301256,-5,11.26834
64.83795,181,372,42.422775,-124.018536,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,14.922999,18,64.83795
325.89578,125,547,42.4064128,-123.9886894,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,21.355494,-2,34.10422
204.31331,231,348,42.4561463,-123.8774986,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,20.456919,-74,155.68669
258.41687,210,802,42.4497394,-124.0381479,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,21.954498,51,101.58313
227.93259,224,1235,42.4014846,-124.1193604,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,14.883314,97,132.06741
106.4763,170,302,42.319074,-123.7841331,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,12.860397,-109,106.4763
301.2639,147,673,42.3421558,-123.8580515,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,35.655815,-79,58.7361
249.14934,193,1020,42.4430069,-123.8177197,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,36.042492,38,110.85066
335.70813,178,271,42.3936549,-123.8965941,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,6.082565,-67,24.29187
113.88811,205,1018,42.4255991,-123.9669551,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,19.78726,95,113.88811
286.44104,190,122,42.4610917,-124.004211,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,12.886331,-137,73.55896
222.86876,238,712,42.5147078,-123.8869388,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.765379,58,137.13124
230.33656,237,616,42.5225203,-123.8720863,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,24.537186,-57,129.66344
66.654335,130,707,42.2764029,-123.7490095,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,15.95773,-27,66.654335
216.96698,224,1130,42.4276989,-123.9039372,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,10.33403,128,143.03302
300.22205,161,563,42.4496835,-123.9563045,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,25.752607,-15,59.77795
126.39759,187,545,42.5064923,-123.8904359,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,9.295871,-22,126.39759
263.33847,202,487,42.2952464,-123.7826779,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.715862,7,96.66153
126.38969,189,1037,42.5246201,-123.860117,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,18.129786,93,126.38969
26.937597,110,1019,42.4415411,-123.9045335,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,23.547064,70,26.937597
7.25353,86,1300,42.5597527,-123.8949222,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,27.573008,14,7.25353
92.814514,163,1043,42.4869632,-123.8170573,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,33.398556,179,92.814514
265.78433,236,918,42.5146906,-123.8647397,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,23.769556,121,94.21567
291.49008,181,917,42.4212748,-123.9769,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,19.468637,62,68.50992
316.97052,118,424,42.3704957,-123.9095138,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,32.70833,-134,43.02948
223.6281,244,586,42.4188021,-123.923351,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,31.12469,-27,136.3719
260.13834,187,974,42.3694544,-123.8588046,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,20.7098,82,99.86166
101.13917,169,990,42.4060399,-124.1040073,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,18.52925,-21,101.13917
26.720562,89,257,42.4518435,-123.9780567,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,32.38736,-118,26.720562
276.02298,154,245,42.3903676,-123.8996902,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,17.147757,-99,83.97702
277.64014,226,326,42.4574917,-123.8827003,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,25.96751,-138,82.35986
140.8752,205,709,42.4684969,-123.7950891,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,17.380085,-31,140.8752
80.13764,162,764,42.3651731,-123.839863,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,20.7085,20,80.13764
307.9617,155,1309,42.5349053,-123.9166898,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,25.346205,48,52.0383
114.42031,190,466,42.4531846,-124.0187726,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,17.392672,2,114.42031
108.200584,173,537,42.2866451,-123.6540678,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.519539,-30,108.200584
289.6625,118,637,42.5270713,-123.8260824,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,37.58723,-14,70.3375
282.49094,169,774,42.4024055,-123.830203,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,33.964245,-22,77.50906
87.76932,144,649,42.2603276,-123.7141519,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.582052,-32,87.76932
139.23572,200,1326,42.4247716,-123.7939347,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,13.229995,71,139.23572
126.39516,196,1007,42.5121147,-123.7493444,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.255816,6,126.39516
192.40901,233,411,42.2805982,-123.6922023,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,35.4784,-37,167.59099
25.982533,89,548,42.3807594,-123.8549641,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,24.237118,-11,25.982533
133.38103,192,633,42.30404,-123.7933695,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,28.460772,46,133.38103
90,149,557,42.3114968,-123.7334618,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.583134,-56,90
177.50336,239,589,42.2834395,-123.6595016,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,26.670273,21,177.50336
294.17908,184,478,42.4719894,-123.9874588,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,28.956049,0,65.82092
150.3649,204,1002,42.5110519,-123.9051281,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,29.999632,109,150.3649
103.808975,154,934,42.492217,-123.8109575,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,31.399235,8,103.808975
337.92673,176,691,42.2855436,-123.7947327,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,19.257488,14,22.07327
103.85547,176,1096,42.2727771,-123.8147847,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,18.674572,29,103.85547
286.444,210,583,42.4492977,-123.9203137,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,18.93756,-72,73.556
227.03944,236,775,42.4425093,-123.8415669,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,51.538918,-5,132.96056
54.841324,107,495,42.4485863,-123.9301792,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,30.555063,-131,54.841324
126.39735,185,675,42.5071091,-123.8342721,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,36.374413,27,126.39735
238.00446,229,564,42.4084051,-123.8672306,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,18.57573,59,121.99554
337.65787,128,251,42.4964424,-123.9655406,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,30.008713,-192,22.34213
155.70612,191,520,42.3995255,-123.851664,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,9.081596,63,155.70612
207.94847,231,721,42.4779847,-123.9789113,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.854239,67,152.05153
325.83923,128,490,42.5394133,-123.9638449,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,35.15593,-80,34.16077
197.33182,217,833,42.313948,-123.7507389,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,12.4320345,49,162.66818
319.54395,116,443,42.4094163,-123.8750011,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,29.873436,-58,40.45605
142.61726,214,892,42.290849,-123.8129388,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,25.106031,32,142.61726
245.2375,211,1155,42.4357166,-123.9096443,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,10.936866,122,114.7625
87.98758,133,719,42.4477932,-123.8903349,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,24.748703,41,87.98758
85.78569,156,709,42.5351363,-123.8334271,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,12.422725,-35,85.78569
137.97987,197,675,42.2783995,-123.7716116,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,18.099737,16,137.97987
200.41699,249,525,42.372128,-123.878292,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,34.64118,-75,159.58301
94.13851,124,692,42.435391,-123.8602651,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,48.2787,-31,94.13851
347.7689,110,1026,42.4310796,-123.9697952,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.49414,72,12.2311
160.74301,244,508,42.3795848,-123.8214886,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,27.993433,-13,160.74301
13.269723,33,670,42.4857456,-123.9688044,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,37.418316,1,13.269723
224.32466,230,798,42.3152547,-123.6506537,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.161116,-38,135.67534
138.94621,213,1194,42.4285424,-124.0896122,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,16.727179,93,138.94621
207.51096,230,564,42.3966025,-123.885834,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,13.347798,38,152.48904
58.42967,80,456,42.4906867,-123.9772427,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,31.732275,24,58.42967
275.50568,189,1090,42.355423,-123.8544862,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,26.846798,125,84.49432
307.73163,169,749,42.5301092,-123.8230667,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,29.051987,-25,52.26837
221.47433,236,446,42.4544655,-123.8741067,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,26.423712,-51,138.52567
300.52032,148,743,42.5315191,-123.867655,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,32.5179,33,59.47968
237.67784,203,827,42.4243127,-123.9796937,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,28.58871,3,122.32216
90,132,777,42.4487743,-123.9008227,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,18.214998,19,90
49.546864,127,672,42.35574,-123.8353434,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,20.517857,-84,49.546864
220.24353,242,535,42.4007892,-123.8526968,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,34.16234,63,139.75647
204.2973,224,380,42.4096559,-123.880616,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,17.728968,-51,155.7027
262.672,206,421,42.3155975,-123.781938,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,26.914864,-2,97.328
198.7105,227,1096,42.4259966,-123.903204,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,11.590187,128,161.2895
114.81322,176,678,42.2896357,-123.678473,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,21.093323,-19,114.81322
